design,tau_shape,n_per_arm,lambda,rank,crit_wald,power_wald,crit_tmax,power_tmax,power_rw_any
DiD_parametric,pilot_proportional,2300,72.07354340431783,6,12.591587243743978,0.9999999640045262,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2350,73.64035956528133,6,12.591587243743978,0.9999999781439444,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2400,75.20717572624478,6,12.591587243743978,0.9999999867628975,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2450,76.77399188720814,6,12.591587243743978,0.9999999920027421,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2500,78.34080804817157,6,12.591587243743978,0.9999999951800255,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2550,79.90762420913501,6,12.591587243743978,0.999999997101782,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2600,81.47444037009839,6,12.591587243743978,0.9999999982612944,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2650,83.0412565310618,6,12.591587243743978,0.9999999989592301,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2700,84.60807269202532,6,12.591587243743978,0.9999999993783572,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2750,86.1748888529887,6,12.591587243743978,0.9999999996294834,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2800,87.74170501395213,6,12.591587243743978,0.9999999997796176,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2850,89.30852117491561,6,12.591587243743978,0.9999999998691813,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2900,90.87533733587904,6,12.591587243743978,0.9999999999224992,2.577791826459521,1,1
DiD_parametric,pilot_proportional,2950,92.44215349684245,6,12.591587243743978,0.9999999999541745,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3000,94.00896965780589,6,12.591587243743978,0.9999999999729549,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3050,95.57578581876932,6,12.591587243743978,0.999999999984068,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3100,97.14260197973276,6,12.591587243743978,0.9999999999906315,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3150,98.70941814069623,6,12.591587243743978,0.9999999999945007,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3200,100.2762343016596,6,12.591587243743978,0.9999999999967775,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3250,101.84305046262301,6,12.591587243743978,0.9999999999981148,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3300,103.40986662358645,6,12.591587243743978,0.999999999998899,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3350,104.97668278454991,6,12.591587243743978,0.9999999999993581,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3400,106.54349894551333,6,12.591587243743978,0.9999999999996263,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3450,108.11031510647676,6,12.591587243743978,0.9999999999997827,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3500,109.6771312674402,6,12.591587243743978,0.9999999999998739,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3550,111.24394742840354,6,12.591587243743978,0.999999999999927,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3600,112.81076358936713,6,12.591587243743978,0.9999999999999577,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3650,114.3775797503305,6,12.591587243743978,0.9999999999999756,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3700,115.94439591129401,6,12.591587243743978,0.9999999999999859,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3750,117.51121207225731,6,12.591587243743978,0.9999999999999919,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3800,119.07802823322078,6,12.591587243743978,0.9999999999999953,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3850,120.64484439418429,6,12.591587243743978,0.9999999999999973,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3900,122.21166055514777,6,12.591587243743978,0.9999999999999984,2.577791826459521,1,1
DiD_parametric,pilot_proportional,3950,123.77847671611116,6,12.591587243743978,0.9999999999999991,2.577791826459521,1,1
DiD_parametric,pilot_proportional,4000,125.34529287707457,6,12.591587243743978,0.9999999999999994,2.577791826459521,1,1
DiD_regularized_empirical,diffuse_PL,100,4.71231674169519,6,12.591587243743978,0.31695615729665483,2.593077870008476,0.22575,0.2232
DiD_regularized_empirical,diffuse_PL,150,7.0684751125427825,6,12.591587243743978,0.4724918107885073,2.593077870008476,0.33125,0.3278
DiD_regularized_empirical,diffuse_PL,200,9.42463348339038,6,12.591587243743978,0.6131228219615652,2.593077870008476,0.43525,0.4258
DiD_regularized_empirical,diffuse_PL,250,11.780791854237961,6,12.591587243743978,0.7286751503002196,2.593077870008476,0.5302,0.5416
DiD_regularized_empirical,diffuse_PL,300,14.136950225085565,6,12.591587243743978,0.8169808311676193,2.593077870008476,0.62205,0.6182
DiD_regularized_empirical,diffuse_PL,350,16.49310859593316,6,12.591587243743978,0.8806898635909225,2.593077870008476,0.69965,0.7052
DiD_regularized_empirical,diffuse_PL,400,18.84926696678076,6,12.591587243743978,0.9245331496923361,2.593077870008476,0.77555,0.7684
DiD_regularized_empirical,diffuse_PL,450,21.20542533762835,6,12.591587243743978,0.9535304506054025,2.593077870008476,0.8271,0.8198
DiD_regularized_empirical,diffuse_PL,500,23.561583708475922,6,12.591587243743978,0.9720669913412672,2.593077870008476,0.87325,0.8642
DiD_regularized_empirical,diffuse_PL,550,25.91774207932354,6,12.591587243743978,0.9835705967673926,2.593077870008476,0.9098,0.9042
DiD_regularized_empirical,diffuse_PL,600,28.27390045017113,6,12.591587243743978,0.9905256717039324,2.593077870008476,0.9331,0.9272
DiD_regularized_empirical,diffuse_PL,650,30.630058821018704,6,12.591587243743978,0.9946340905431811,2.593077870008476,0.953,0.9536
DiD_regularized_empirical,diffuse_PL,700,32.98621719186632,6,12.591587243743978,0.9970108194731545,2.593077870008476,0.9664,0.9656
DiD_regularized_empirical,diffuse_PL,750,35.34237556271388,6,12.591587243743978,0.9983600231187433,2.593077870008476,0.97735,0.9762
DiD_regularized_empirical,diffuse_PL,800,37.69853393356152,6,12.591587243743978,0.9991128562115457,2.593077870008476,0.9824,0.985
DiD_regularized_empirical,diffuse_PL,850,40.05469230440911,6,12.591587243743978,0.9995263505444937,2.593077870008476,0.98955,0.99
DiD_regularized_empirical,diffuse_PL,900,42.4108506752567,6,12.591587243743978,0.9997501876800425,2.593077870008476,0.9927,0.9916
DiD_regularized_empirical,diffuse_PL,950,44.76700904610428,6,12.591587243743978,0.9998697403878682,2.593077870008476,0.99475,0.9956
DiD_regularized_empirical,diffuse_PL,1000,47.123167416951844,6,12.591587243743978,0.9999328023003268,2.593077870008476,0.9972,0.9966
