cell,shape_class,n_per_arm,delta,power
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,50,-0.0018272392000000526,0.06931352237127318
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,100,-0.0018272392000000526,0.08899989274363977
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,150,-0.0018272392000000526,0.10898942013185571
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,200,-0.0018272392000000526,0.12921688591919572
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,250,-0.0018272392000000526,0.14962139138442404
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,300,-0.0018272392000000526,0.17014620137537606
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,350,-0.0018272392000000526,0.19073858533953764
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,400,-0.0018272392000000526,0.21134965679111214
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,450,-0.0018272392000000526,0.23193421217363203
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,500,-0.0018272392000000526,0.25245056996650705
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,550,-0.0018272392000000526,0.27286041078238027
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,600,-0.0018272392000000526,0.29312861910917465
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,650,-0.0018272392000000526,0.3132231272656776
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,700,-0.0018272392000000526,0.3331147620618877
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,750,-0.0018272392000000526,0.3527770945846186
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,800,-0.0018272392000000526,0.3721862934645396
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,850,-0.0018272392000000526,0.3913209819224551
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,900,-0.0018272392000000526,0.4101620988397759
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,950,-0.0018272392000000526,0.4286927640503837
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1000,-0.0018272392000000526,0.446898148008074
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1050,-0.0018272392000000526,0.4647653459451038
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1100,-0.0018272392000000526,0.482283256602745
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1150,-0.0018272392000000526,0.4994424655838268
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1200,-0.0018272392000000526,0.5162351333497558
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1250,-0.0018272392000000526,0.5326548878601328
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1300,-0.0018272392000000526,0.5486967218316162
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1350,-0.0018272392000000526,0.5643568945738273
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1400,-0.0018272392000000526,0.5796328383436751
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1450,-0.0018272392000000526,0.5945230691452468
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1500,-0.0018272392000000526,0.6090271018901988
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1550,-0.0018272392000000526,0.6231453698231948
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1600,-0.0018272392000000526,0.6368791481082096
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1650,-0.0018272392000000526,0.6502304814642973
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1700,-0.0018272392000000526,0.6632021157335568
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1750,-0.0018272392000000526,0.6757974332593912
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1800,-0.0018272392000000526,0.6880203919496235
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1850,-0.0018272392000000526,0.6998754678964912
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1900,-0.0018272392000000526,0.7113676014238721
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,1950,-0.0018272392000000526,0.7225021464312308
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2000,-0.0018272392000000526,0.7332848229035975
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2050,-0.0018272392000000526,0.7437216724573319
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2100,-0.0018272392000000526,0.753819016792417
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2150,-0.0018272392000000526,0.7635834189234872
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2200,-0.0018272392000000526,0.7730216470636666
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2250,-0.0018272392000000526,0.7821406410375223
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2300,-0.0018272392000000526,0.7909474811019792
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2350,-0.0018272392000000526,0.799449359056813
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2400,-0.0018272392000000526,0.8076535515293642
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2450,-0.0018272392000000526,0.8155673953212714
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2500,-0.0018272392000000526,0.8231982647083598
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2550,-0.0018272392000000526,0.8305535505882297
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2600,-0.0018272392000000526,0.837640641373615
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2650,-0.0018272392000000526,0.8444669055331321
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2700,-0.0018272392000000526,0.851039675684638
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2750,-0.0018272392000000526,0.8573662341500344
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2800,-0.0018272392000000526,0.8634537998839433
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2850,-0.0018272392000000526,0.8693095166922784
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2900,-0.0018272392000000526,0.8749404426602765
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,2950,-0.0018272392000000526,0.8803535407130609
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3000,-0.0018272392000000526,0.8855556702352512
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3050,-0.0018272392000000526,0.8905535796795271
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3100,-0.0018272392000000526,0.895353900097346
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3150,-0.0018272392000000526,0.8999631395282583
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3200,-0.0018272392000000526,0.9043876781874061
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3250,-0.0018272392000000526,0.9086337643938404
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3300,-0.0018272392000000526,0.9127075111852712
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3350,-0.0018272392000000526,0.9166148935677217
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3400,-0.0018272392000000526,0.9203617463513396
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3450,-0.0018272392000000526,0.9239537625262949
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3500,-0.0018272392000000526,0.9273964921352695
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3550,-0.0018272392000000526,0.9306953416015261
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3600,-0.0018272392000000526,0.9338555734739252
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3650,-0.0018272392000000526,0.936882306552547
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3700,-0.0018272392000000526,0.9397805163607593
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3750,-0.0018272392000000526,0.9425550359316732
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3800,-0.0018272392000000526,0.9452105568789243
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3850,-0.0018272392000000526,0.9477516307236299
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3900,-0.0018272392000000526,0.950182670451195
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,3950,-0.0018272392000000526,0.9525079522733695
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4000,-0.0018272392000000526,0.9547316175726155
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4050,-0.0018272392000000526,0.9568576750074005
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4100,-0.0018272392000000526,0.9588900027585322
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4150,-0.0018272392000000526,0.9608323508980481
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4200,-0.0018272392000000526,0.9626883438635224
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4250,-0.0018272392000000526,0.9644614830218998
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4300,-0.0018272392000000526,0.9661551493081791
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4350,-0.0018272392000000526,0.967772605925382
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4400,-0.0018272392000000526,0.9693170010933133
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4450,-0.0018272392000000526,0.9707913708346244
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4500,-0.0018272392000000526,0.972198641787625
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4550,-0.0018272392000000526,0.9735416340361888
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4600,-0.0018272392000000526,0.9748230639479195
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4650,-0.0018272392000000526,0.976045547012538
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4700,-0.0018272392000000526,0.977211600673174
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4750,-0.0018272392000000526,0.9783236471439388
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4800,-0.0018272392000000526,0.979384016207797
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4850,-0.0018272392000000526,0.9803949479893508
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4900,-0.0018272392000000526,0.9813585956977173
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,4950,-0.0018272392000000526,0.9822770283351948
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5000,-0.0018272392000000526,0.9831522333679014
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5050,-0.0018272392000000526,0.9839861193550241
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5100,-0.0018272392000000526,0.984780518533732
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5150,-0.0018272392000000526,0.9855371893571958
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5200,-0.0018272392000000526,0.9862578189835192
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5250,-0.0018272392000000526,0.9869440257137164
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5300,-0.0018272392000000526,0.9875973613771809
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5350,-0.0018272392000000526,0.988219313663368
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5400,-0.0018272392000000526,0.9888113083986803
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5450,-0.0018272392000000526,0.9893747117677796
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5500,-0.0018272392000000526,0.9899108324787678
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5550,-0.0018272392000000526,0.9904209238718815
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5600,-0.0018272392000000526,0.9909061859715258
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5650,-0.0018272392000000526,0.9913677674816371
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5700,-0.0018272392000000526,0.9918067677245201
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5750,-0.0018272392000000526,0.9922242385234323
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5800,-0.0018272392000000526,0.9926211860293211
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5850,-0.0018272392000000526,0.9929985724922196
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5900,-0.0018272392000000526,0.9933573179779127
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,5950,-0.0018272392000000526,0.9936983020305687
uniform_K4 / diffuse_PL,RMS=3pp Outcome-1 alternative,6000,-0.0018272392000000526,0.9940223652821079
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,50,-0.001614016800000062,0.06714562973772453
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,100,-0.001614016800000062,0.0845920623160385
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,150,-0.001614016800000062,0.10228983898999595
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,200,-0.001614016800000062,0.12019231253736896
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,250,-0.001614016800000062,0.13825556339123568
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,300,-0.001614016800000062,0.15643831366267824
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,350,-0.001614016800000062,0.1747018396071422
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,400,-0.001614016800000062,0.19300988303516853
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,450,-0.001614016800000062,0.21132856211910606
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,500,-0.001614016800000062,0.22962628200183274
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,550,-0.001614016800000062,0.24787364557125496
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,600,-0.001614016800000062,0.26604336472522017
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,650,-0.001614016800000062,0.2841101724152873
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,700,-0.001614016800000062,0.3020507357243678
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,750,-0.001614016800000062,0.31984357020241544
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,800,-0.001614016800000062,0.33746895565594465
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,850,-0.001614016800000062,0.35490885356103163
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,900,-0.001614016800000062,0.372146826245477
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,950,-0.001614016800000062,0.3891679579638173
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1000,-0.001614016800000062,0.40595877796875984
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1050,-0.001614016800000062,0.4225071856642439
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1100,-0.001614016800000062,0.43880237790858695
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1150,-0.001614016800000062,0.45483477852094445
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1200,-0.001614016800000062,0.47059597003050724
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1250,-0.001614016800000062,0.4860786276953447
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1300,-0.001614016800000062,0.5012764558065395
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1350,-0.001614016800000062,0.5161841262830968
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1400,-0.001614016800000062,0.530797219554029
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1450,-0.001614016800000062,0.5451121677158793
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1500,-0.001614016800000062,0.5591261999467365
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1550,-0.001614016800000062,0.5728372901513896
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1600,-0.001614016800000062,0.5862441068066485
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1650,-0.001614016800000062,0.5993459649709368
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1700,-0.001614016800000062,0.6121427804179914
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1750,-0.001614016800000062,0.6246350258508209
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1800,-0.001614016800000062,0.6368236891489597
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1850,-0.001614016800000062,0.6487102335994154
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1900,-0.001614016800000062,0.6602965600595427
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,1950,-0.001614016800000062,0.6715849709983185
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2000,-0.001614016800000062,0.6825781363611241
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2050,-0.001614016800000062,0.6932790612021078
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2100,-0.001614016800000062,0.7036910550274785
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2150,-0.001614016800000062,0.7138177027926519
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2200,-0.001614016800000062,0.723662837495982
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2250,-0.001614016800000062,0.7332305143118557
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2300,-0.001614016800000062,0.7425249862061769
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2350,-0.001614016800000062,0.7515506809776931
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2400,-0.001614016800000062,0.7603121796692083
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2450,-0.001614016800000062,0.7688141962934543
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2500,-0.001614016800000062,0.777061558819249
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2550,-0.001614016800000062,0.7850591913645282
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2600,-0.001614016800000062,0.7928120975438997
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2650,-0.001614016800000062,0.8003253449194963
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2700,-0.001614016800000062,0.8076040505051079
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2750,-0.001614016800000062,0.8146533672748356
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2800,-0.001614016800000062,0.8214784716288035
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2850,-0.001614016800000062,0.8280845517698138
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2900,-0.001614016800000062,0.8344767969461898
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,2950,-0.001614016800000062,0.8406603875174374
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3000,-0.001614016800000062,0.8466404858007603
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3050,-0.001614016800000062,0.8524222276578598
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3100,-0.001614016800000062,0.8580107147828646
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3150,-0.001614016800000062,0.8634110076536298
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3200,-0.001614016800000062,0.8686281191100403
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3250,-0.001614016800000062,0.8736670085243305
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3300,-0.001614016800000062,0.8785325765297949
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3350,-0.001614016800000062,0.8832296602756095
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3400,-0.001614016800000062,0.8877630291767973
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3450,-0.001614016800000062,0.8921373811296759
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3500,-0.001614016800000062,0.8963573391643839
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3550,-0.001614016800000062,0.9004274485073298
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3600,-0.001614016800000062,0.9043521740276146
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3650,-0.001614016800000062,0.908135898042656
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3700,-0.001614016800000062,0.9117829184593954
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3750,-0.001614016800000062,0.9152974472285718
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3800,-0.001614016800000062,0.9186836090906394
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3850,-0.001614016800000062,0.9219454405929438
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3900,-0.001614016800000062,0.925086889358788
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,3950,-0.001614016800000062,0.9281118135899968
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4000,-0.001614016800000062,0.9310239817855357
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4050,-0.001614016800000062,0.9338270726596476
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4100,-0.001614016800000062,0.9365246752438512
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4150,-0.001614016800000062,0.9391202891579876
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4200,-0.001614016800000062,0.9416173250363152
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4250,-0.001614016800000062,0.9440191050954297
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4300,-0.001614016800000062,0.9463288638315369
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4350,-0.001614016800000062,0.9485497488353212
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4400,-0.001614016800000062,0.9506848217133393
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4450,-0.001614016800000062,0.9527370591055269
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4500,-0.001614016800000062,0.9547093537890313
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4550,-0.001614016800000062,0.9566045158591883
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4600,-0.001614016800000062,0.9584252739790258
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4650,-0.001614016800000062,0.9601742766892328
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4700,-0.001614016800000062,0.9618540937710444
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4750,-0.001614016800000062,0.9634672176549919
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4800,-0.001614016800000062,0.9650160648689404
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4850,-0.001614016800000062,0.9665029775192797
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4900,-0.001614016800000062,0.9679302247995636
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,4950,-0.001614016800000062,0.9693000045212936
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5000,-0.001614016800000062,0.9706144446619288
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5050,-0.001614016800000062,0.9718756049255626
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5100,-0.001614016800000062,0.9730854783120526
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5150,-0.001614016800000062,0.9742459926907165
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5200,-0.001614016800000062,0.9753590123750081
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5250,-0.001614016800000062,0.9764263396948829
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5300,-0.001614016800000062,0.9774497165638338
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5350,-0.001614016800000062,0.9784308260378365
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5400,-0.001614016800000062,0.9793712938636818
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5450,-0.001614016800000062,0.9802726900144094
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5500,-0.001614016800000062,0.9811365302097661
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5550,-0.001614016800000062,0.9819642774198111
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5600,-0.001614016800000062,0.9827573433499894
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5650,-0.001614016800000062,0.983517089906162
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5700,-0.001614016800000062,0.9842448306382519
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5750,-0.001614016800000062,0.9849418321613219
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5800,-0.001614016800000062,0.9856093155530422
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5850,-0.001614016800000062,0.9862484577266417
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5900,-0.001614016800000062,0.986860392778565
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,5950,-0.001614016800000062,0.9874462133101726
uniform_K4 / pilot_proportional,RMS=3pp Outcome-1 alternative,6000,-0.001614016800000062,0.988006971722933
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,50,0.19645091106666673,0.9999708114498409
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,100,0.19645091106666673,0.999999999958747
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,150,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,200,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,250,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,300,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,350,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,400,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,450,0.19645091106666673,1
phase1_empirical / diffuse_PL,RMS=3pp Outcome-1 alternative,500,0.19645091106666673,1
